data_year,county_fips,county_name,disease_slug,case_count,is_suppressed,data_source
2023,36107,Tioga,syphilis-early,0,0,annual-report-pdf
2023,36107,Tioga,syphilis-late,0,0,annual-report-pdf
2023,36107,Tioga,toxic-shock-syndrome,0,0,annual-report-pdf
2023,36107,Tioga,tuberculosis,0,0,annual-report-pdf
2023,36107,Tioga,tularemia,0,0,annual-report-pdf
2023,36107,Tioga,typhoid-fever,0,0,annual-report-pdf
2023,36107,Tioga,vibriosis,1,0,annual-report-pdf
2023,36107,Tioga,visa-staph,0,0,annual-report-pdf
2023,36107,Tioga,west-nile-fever,0,0,annual-report-pdf
2023,36107,Tioga,west-nile-virus,0,0,annual-report-pdf
2023,36107,Tioga,yersiniosis,4,0,annual-report-pdf
2023,36109,Tompkins,acute-flaccid-myelitis,0,0,annual-report-pdf
2023,36109,Tompkins,amebiasis,0,0,annual-report-pdf
2023,36109,Tompkins,anaplasmosis,116,0,annual-report-pdf
2023,36109,Tompkins,babesiosis,34,0,annual-report-pdf
2023,36109,Tompkins,blastomycosis,1,0,annual-report-pdf
2023,36109,Tompkins,campylobacteriosis,26,0,annual-report-pdf
2023,36109,Tompkins,candida-auris,0,0,annual-report-pdf
2023,36109,Tompkins,chikungunya,1,0,annual-report-pdf
2023,36109,Tompkins,chlamydia,330,0,annual-report-pdf
2023,36109,Tompkins,cryptosporidiosis,7,0,annual-report-pdf
2023,36109,Tompkins,cyclosporiasis,0,0,annual-report-pdf
2023,36109,Tompkins,dengue-fever,0,0,annual-report-pdf
2023,36109,Tompkins,e-coli-stec,4,0,annual-report-pdf
2023,36109,Tompkins,ehrlichiosis,1,0,annual-report-pdf
2023,36109,Tompkins,giardiasis,14,0,annual-report-pdf
2023,36109,Tompkins,gonorrhea,122,0,annual-report-pdf
2023,36109,Tompkins,haemophilus-influenzae,1,0,annual-report-pdf
2023,36109,Tompkins,hemolytic-uremic-syndrome,0,0,annual-report-pdf
2023,36109,Tompkins,hepatitis-a,0,0,annual-report-pdf
2023,36109,Tompkins,hepatitis-b-acute,1,0,annual-report-pdf
2023,36109,Tompkins,hepatitis-b-chronic,10,0,annual-report-pdf
2023,36109,Tompkins,hepatitis-c-acute,5,0,annual-report-pdf
2023,36109,Tompkins,hepatitis-c-chronic,22,0,annual-report-pdf
2023,36109,Tompkins,influenza,282,0,annual-report-pdf
2023,36109,Tompkins,legionellosis,15,0,annual-report-pdf
2023,36109,Tompkins,listeriosis,0,0,annual-report-pdf
2023,36109,Tompkins,lyme-disease,415,0,annual-report-pdf
2023,36109,Tompkins,malaria,2,0,annual-report-pdf
2023,36109,Tompkins,meningitis-aseptic,0,0,annual-report-pdf
2023,36109,Tompkins,meningitis-bacterial,0,0,annual-report-pdf
2023,36109,Tompkins,meningococcal,0,0,annual-report-pdf
2023,36109,Tompkins,mumps,0,0,annual-report-pdf
2023,36109,Tompkins,neonatal-herpes,1,0,annual-report-pdf
2023,36109,Tompkins,pertussis,0,0,annual-report-pdf
2023,36109,Tompkins,q-fever,0,0,annual-report-pdf
2023,36109,Tompkins,rocky-mountain-spotted-fever,0,0,annual-report-pdf
2023,36109,Tompkins,salmonellosis,12,0,annual-report-pdf
2023,36109,Tompkins,shigellosis,1,0,annual-report-pdf
2023,36109,Tompkins,strep-a-invasive,11,0,annual-report-pdf
2023,36109,Tompkins,strep-b-invasive,1,0,annual-report-pdf
2023,36109,Tompkins,strep-pneumo-invasive,3,0,annual-report-pdf
2023,36109,Tompkins,syphilis-early,8,0,annual-report-pdf
2023,36109,Tompkins,syphilis-late,6,0,annual-report-pdf
2023,36109,Tompkins,toxic-shock-syndrome,1,0,annual-report-pdf
2023,36109,Tompkins,tuberculosis,1,0,annual-report-pdf
2023,36109,Tompkins,tularemia,0,0,annual-report-pdf
2023,36109,Tompkins,typhoid-fever,1,0,annual-report-pdf
2023,36109,Tompkins,vibriosis,3,0,annual-report-pdf
2023,36109,Tompkins,visa-staph,0,0,annual-report-pdf
2023,36109,Tompkins,west-nile-fever,0,0,annual-report-pdf
2023,36109,Tompkins,west-nile-virus,0,0,annual-report-pdf
2023,36109,Tompkins,yersiniosis,1,0,annual-report-pdf
2023,36111,Ulster,acute-flaccid-myelitis,0,0,annual-report-pdf
2023,36111,Ulster,amebiasis,0,0,annual-report-pdf
2023,36111,Ulster,anaplasmosis,137,0,annual-report-pdf
2023,36111,Ulster,babesiosis,71,0,annual-report-pdf
2023,36111,Ulster,blastomycosis,0,0,annual-report-pdf
2023,36111,Ulster,campylobacteriosis,61,0,annual-report-pdf
2023,36111,Ulster,candida-auris,3,0,annual-report-pdf
2023,36111,Ulster,chikungunya,0,0,annual-report-pdf
2023,36111,Ulster,chlamydia,545,0,annual-report-pdf
2023,36111,Ulster,cryptosporidiosis,21,0,annual-report-pdf
2023,36111,Ulster,cyclosporiasis,3,0,annual-report-pdf
2023,36111,Ulster,dengue-fever,0,0,annual-report-pdf
2023,36111,Ulster,e-coli-stec,12,0,annual-report-pdf
2023,36111,Ulster,ehrlichiosis,10,0,annual-report-pdf
2023,36111,Ulster,giardiasis,18,0,annual-report-pdf
2023,36111,Ulster,gonorrhea,133,0,annual-report-pdf
2023,36111,Ulster,haemophilus-influenzae,0,0,annual-report-pdf
2023,36111,Ulster,hemolytic-uremic-syndrome,0,0,annual-report-pdf
2023,36111,Ulster,hepatitis-a,1,0,annual-report-pdf
2023,36111,Ulster,hepatitis-b-acute,0,0,annual-report-pdf
2023,36111,Ulster,hepatitis-b-chronic,15,0,annual-report-pdf
2023,36111,Ulster,hepatitis-c-acute,21,0,annual-report-pdf
2023,36111,Ulster,hepatitis-c-chronic,66,0,annual-report-pdf
2023,36111,Ulster,influenza,1320,0,annual-report-pdf
2023,36111,Ulster,legionellosis,7,0,annual-report-pdf
2023,36111,Ulster,listeriosis,3,0,annual-report-pdf
2023,36111,Ulster,lyme-disease,914,0,annual-report-pdf
2023,36111,Ulster,malaria,0,0,annual-report-pdf
2023,36111,Ulster,meningitis-aseptic,0,0,annual-report-pdf
2023,36111,Ulster,meningitis-bacterial,0,0,annual-report-pdf
2023,36111,Ulster,meningococcal,0,0,annual-report-pdf
2023,36111,Ulster,mumps,0,0,annual-report-pdf
2023,36111,Ulster,neonatal-herpes,0,0,annual-report-pdf
2023,36111,Ulster,pertussis,3,0,annual-report-pdf
2023,36111,Ulster,q-fever,1,0,annual-report-pdf
2023,36111,Ulster,rocky-mountain-spotted-fever,1,0,annual-report-pdf
2023,36111,Ulster,salmonellosis,39,0,annual-report-pdf
2023,36111,Ulster,shigellosis,21,0,annual-report-pdf
2023,36111,Ulster,strep-a-invasive,9,0,annual-report-pdf
2023,36111,Ulster,strep-b-invasive,12,0,annual-report-pdf
2023,36111,Ulster,strep-pneumo-invasive,7,0,annual-report-pdf
2023,36111,Ulster,syphilis-early,17,0,annual-report-pdf
2023,36111,Ulster,syphilis-late,21,0,annual-report-pdf
2023,36111,Ulster,toxic-shock-syndrome,0,0,annual-report-pdf
2023,36111,Ulster,tuberculosis,0,0,annual-report-pdf
2023,36111,Ulster,tularemia,0,0,annual-report-pdf
2023,36111,Ulster,typhoid-fever,0,0,annual-report-pdf
2023,36111,Ulster,vibriosis,3,0,annual-report-pdf
2023,36111,Ulster,visa-staph,0,0,annual-report-pdf
2023,36111,Ulster,west-nile-fever,0,0,annual-report-pdf
2023,36111,Ulster,west-nile-virus,0,0,annual-report-pdf
2023,36111,Ulster,yersiniosis,11,0,annual-report-pdf
2023,36113,Warren,acute-flaccid-myelitis,0,0,annual-report-pdf
2023,36113,Warren,amebiasis,0,0,annual-report-pdf
2023,36113,Warren,anaplasmosis,42,0,annual-report-pdf
2023,36113,Warren,babesiosis,11,0,annual-report-pdf
2023,36113,Warren,blastomycosis,0,0,annual-report-pdf
2023,36113,Warren,campylobacteriosis,16,0,annual-report-pdf
2023,36113,Warren,candida-auris,0,0,annual-report-pdf
2023,36113,Warren,chikungunya,0,0,annual-report-pdf
2023,36113,Warren,chlamydia,133,0,annual-report-pdf
2023,36113,Warren,cryptosporidiosis,1,0,annual-report-pdf
2023,36113,Warren,cyclosporiasis,1,0,annual-report-pdf
2023,36113,Warren,dengue-fever,0,0,annual-report-pdf
2023,36113,Warren,e-coli-stec,1,0,annual-report-pdf
2023,36113,Warren,ehrlichiosis,0,0,annual-report-pdf
2023,36113,Warren,giardiasis,7,0,annual-report-pdf
2023,36113,Warren,gonorrhea,40,0,annual-report-pdf
2023,36113,Warren,haemophilus-influenzae,1,0,annual-report-pdf
2023,36113,Warren,hemolytic-uremic-syndrome,0,0,annual-report-pdf
2023,36113,Warren,hepatitis-a,0,0,annual-report-pdf
2023,36113,Warren,hepatitis-b-acute,0,0,annual-report-pdf
2023,36113,Warren,hepatitis-b-chronic,1,0,annual-report-pdf
2023,36113,Warren,hepatitis-c-acute,4,0,annual-report-pdf
2023,36113,Warren,hepatitis-c-chronic,20,0,annual-report-pdf
2023,36113,Warren,influenza,792,0,annual-report-pdf
2023,36113,Warren,legionellosis,2,0,annual-report-pdf
2023,36113,Warren,listeriosis,0,0,annual-report-pdf
2023,36113,Warren,lyme-disease,228,0,annual-report-pdf
2023,36113,Warren,malaria,0,0,annual-report-pdf
2023,36113,Warren,meningitis-aseptic,1,0,annual-report-pdf
2023,36113,Warren,meningitis-bacterial,0,0,annual-report-pdf
2023,36113,Warren,meningococcal,0,0,annual-report-pdf
2023,36113,Warren,mumps,0,0,annual-report-pdf
2023,36113,Warren,neonatal-herpes,0,0,annual-report-pdf
2023,36113,Warren,pertussis,0,0,annual-report-pdf
2023,36113,Warren,q-fever,0,0,annual-report-pdf
2023,36113,Warren,rocky-mountain-spotted-fever,0,0,annual-report-pdf
2023,36113,Warren,salmonellosis,12,0,annual-report-pdf
2023,36113,Warren,shigellosis,2,0,annual-report-pdf
2023,36113,Warren,strep-a-invasive,15,0,annual-report-pdf
2023,36113,Warren,strep-b-invasive,8,0,annual-report-pdf
2023,36113,Warren,strep-pneumo-invasive,9,0,annual-report-pdf
2023,36113,Warren,syphilis-early,4,0,annual-report-pdf
2023,36113,Warren,syphilis-late,1,0,annual-report-pdf
2023,36113,Warren,toxic-shock-syndrome,0,0,annual-report-pdf
2023,36113,Warren,tuberculosis,1,0,annual-report-pdf
2023,36113,Warren,tularemia,0,0,annual-report-pdf
2023,36113,Warren,typhoid-fever,0,0,annual-report-pdf
2023,36113,Warren,vibriosis,0,0,annual-report-pdf
2023,36113,Warren,visa-staph,0,0,annual-report-pdf
2023,36113,Warren,west-nile-fever,0,0,annual-report-pdf
2023,36113,Warren,west-nile-virus,0,0,annual-report-pdf
2023,36113,Warren,yersiniosis,7,0,annual-report-pdf
2023,36115,Washington,acute-flaccid-myelitis,0,0,annual-report-pdf
2023,36115,Washington,amebiasis,0,0,annual-report-pdf
2023,36115,Washington,anaplasmosis,89,0,annual-report-pdf
2023,36115,Washington,babesiosis,18,0,annual-report-pdf
2023,36115,Washington,blastomycosis,0,0,annual-report-pdf
2023,36115,Washington,campylobacteriosis,29,0,annual-report-pdf
2023,36115,Washington,candida-auris,0,0,annual-report-pdf
2023,36115,Washington,chikungunya,0,0,annual-report-pdf
2023,36115,Washington,chlamydia,83,0,annual-report-pdf
2023,36115,Washington,cryptosporidiosis,8,0,annual-report-pdf
2023,36115,Washington,cyclosporiasis,1,0,annual-report-pdf
2023,36115,Washington,dengue-fever,0,0,annual-report-pdf
2023,36115,Washington,e-coli-stec,5,0,annual-report-pdf
2023,36115,Washington,ehrlichiosis,1,0,annual-report-pdf
2023,36115,Washington,giardiasis,6,0,annual-report-pdf
2023,36115,Washington,gonorrhea,26,0,annual-report-pdf
2023,36115,Washington,haemophilus-influenzae,1,0,annual-report-pdf
2023,36115,Washington,hemolytic-uremic-syndrome,0,0,annual-report-pdf
2023,36115,Washington,hepatitis-a,0,0,annual-report-pdf
2023,36115,Washington,hepatitis-b-acute,0,0,annual-report-pdf
2023,36115,Washington,hepatitis-b-chronic,4,0,annual-report-pdf
2023,36115,Washington,hepatitis-c-acute,3,0,annual-report-pdf
2023,36115,Washington,hepatitis-c-chronic,6,0,annual-report-pdf
2023,36115,Washington,influenza,684,0,annual-report-pdf
2023,36115,Washington,legionellosis,1,0,annual-report-pdf
2023,36115,Washington,listeriosis,0,0,annual-report-pdf
2023,36115,Washington,lyme-disease,300,0,annual-report-pdf
2023,36115,Washington,malaria,0,0,annual-report-pdf
2023,36115,Washington,meningitis-aseptic,0,0,annual-report-pdf
2023,36115,Washington,meningitis-bacterial,2,0,annual-report-pdf
2023,36115,Washington,meningococcal,0,0,annual-report-pdf
2023,36115,Washington,mumps,0,0,annual-report-pdf
2023,36115,Washington,neonatal-herpes,0,0,annual-report-pdf
2023,36115,Washington,pertussis,0,0,annual-report-pdf
2023,36115,Washington,q-fever,1,0,annual-report-pdf
2023,36115,Washington,rocky-mountain-spotted-fever,0,0,annual-report-pdf
2023,36115,Washington,salmonellosis,14,0,annual-report-pdf
2023,36115,Washington,shigellosis,1,0,annual-report-pdf
2023,36115,Washington,strep-a-invasive,6,0,annual-report-pdf
2023,36115,Washington,strep-b-invasive,7,0,annual-report-pdf
2023,36115,Washington,strep-pneumo-invasive,8,0,annual-report-pdf
2023,36115,Washington,syphilis-early,1,0,annual-report-pdf
2023,36115,Washington,syphilis-late,2,0,annual-report-pdf
2023,36115,Washington,toxic-shock-syndrome,0,0,annual-report-pdf
2023,36115,Washington,tuberculosis,0,0,annual-report-pdf
2023,36115,Washington,tularemia,0,0,annual-report-pdf
2023,36115,Washington,typhoid-fever,0,0,annual-report-pdf
2023,36115,Washington,vibriosis,0,0,annual-report-pdf
2023,36115,Washington,visa-staph,0,0,annual-report-pdf
2023,36115,Washington,west-nile-fever,0,0,annual-report-pdf
2023,36115,Washington,west-nile-virus,0,0,annual-report-pdf
2023,36115,Washington,yersiniosis,3,0,annual-report-pdf
2023,36117,Wayne,acute-flaccid-myelitis,0,0,annual-report-pdf
2023,36117,Wayne,amebiasis,0,0,annual-report-pdf
2023,36117,Wayne,anaplasmosis,2,0,annual-report-pdf
2023,36117,Wayne,babesiosis,1,0,annual-report-pdf
2023,36117,Wayne,blastomycosis,0,0,annual-report-pdf
2023,36117,Wayne,campylobacteriosis,30,0,annual-report-pdf
2023,36117,Wayne,candida-auris,0,0,annual-report-pdf
2023,36117,Wayne,chikungunya,0,0,annual-report-pdf
2023,36117,Wayne,chlamydia,237,0,annual-report-pdf
2023,36117,Wayne,cryptosporidiosis,3,0,annual-report-pdf
2023,36117,Wayne,cyclosporiasis,0,0,annual-report-pdf
2023,36117,Wayne,dengue-fever,0,0,annual-report-pdf
2023,36117,Wayne,e-coli-stec,5,0,annual-report-pdf
2023,36117,Wayne,ehrlichiosis,0,0,annual-report-pdf
2023,36117,Wayne,giardiasis,7,0,annual-report-pdf
2023,36117,Wayne,gonorrhea,106,0,annual-report-pdf
2023,36117,Wayne,haemophilus-influenzae,2,0,annual-report-pdf
2023,36117,Wayne,hemolytic-uremic-syndrome,0,0,annual-report-pdf
2023,36117,Wayne,hepatitis-a,0,0,annual-report-pdf
2023,36117,Wayne,hepatitis-b-acute,0,0,annual-report-pdf
2023,36117,Wayne,hepatitis-b-chronic,1,0,annual-report-pdf
2023,36117,Wayne,hepatitis-c-acute,0,0,annual-report-pdf
2023,36117,Wayne,hepatitis-c-chronic,15,0,annual-report-pdf
2023,36117,Wayne,influenza,600,0,annual-report-pdf
2023,36117,Wayne,legionellosis,13,0,annual-report-pdf
2023,36117,Wayne,listeriosis,0,0,annual-report-pdf
2023,36117,Wayne,lyme-disease,70,0,annual-report-pdf
2023,36117,Wayne,malaria,0,0,annual-report-pdf
2023,36117,Wayne,meningitis-aseptic,2,0,annual-report-pdf
2023,36117,Wayne,meningitis-bacterial,0,0,annual-report-pdf
2023,36117,Wayne,meningococcal,0,0,annual-report-pdf
2023,36117,Wayne,mumps,0,0,annual-report-pdf
2023,36117,Wayne,neonatal-herpes,0,0,annual-report-pdf
2023,36117,Wayne,pertussis,5,0,annual-report-pdf
2023,36117,Wayne,q-fever,0,0,annual-report-pdf
2023,36117,Wayne,rocky-mountain-spotted-fever,0,0,annual-report-pdf
2023,36117,Wayne,salmonellosis,14,0,annual-report-pdf
2023,36117,Wayne,shigellosis,3,0,annual-report-pdf
2023,36117,Wayne,strep-a-invasive,13,0,annual-report-pdf
2023,36117,Wayne,strep-b-invasive,17,0,annual-report-pdf
2023,36117,Wayne,strep-pneumo-invasive,11,0,annual-report-pdf
2023,36117,Wayne,syphilis-early,45,0,annual-report-pdf
2023,36117,Wayne,syphilis-late,22,0,annual-report-pdf
2023,36117,Wayne,toxic-shock-syndrome,1,0,annual-report-pdf
2023,36117,Wayne,tuberculosis,1,0,annual-report-pdf
2023,36117,Wayne,tularemia,0,0,annual-report-pdf
2023,36117,Wayne,typhoid-fever,0,0,annual-report-pdf
2023,36117,Wayne,vibriosis,0,0,annual-report-pdf
2023,36117,Wayne,visa-staph,0,0,annual-report-pdf
2023,36117,Wayne,west-nile-fever,0,0,annual-report-pdf
2023,36117,Wayne,west-nile-virus,0,0,annual-report-pdf
2023,36117,Wayne,yersiniosis,1,0,annual-report-pdf
2023,36119,Westchester,acute-flaccid-myelitis,1,0,annual-report-pdf
2023,36119,Westchester,amebiasis,6,0,annual-report-pdf
2023,36119,Westchester,anaplasmosis,60,0,annual-report-pdf
2023,36119,Westchester,babesiosis,124,0,annual-report-pdf
2023,36119,Westchester,blastomycosis,1,0,annual-report-pdf
2023,36119,Westchester,campylobacteriosis,358,0,annual-report-pdf
2023,36119,Westchester,candida-auris,29,0,annual-report-pdf
2023,36119,Westchester,chikungunya,5,0,annual-report-pdf
2023,36119,Westchester,chlamydia,3875,0,annual-report-pdf
2023,36119,Westchester,cryptosporidiosis,56,0,annual-report-pdf
2023,36119,Westchester,cyclosporiasis,39,0,annual-report-pdf
2023,36119,Westchester,dengue-fever,15,0,annual-report-pdf
2023,36119,Westchester,e-coli-stec,97,0,annual-report-pdf
2023,36119,Westchester,ehrlichiosis,9,0,annual-report-pdf
2023,36119,Westchester,giardiasis,88,0,annual-report-pdf
2023,36119,Westchester,gonorrhea,856,0,annual-report-pdf
2023,36119,Westchester,haemophilus-influenzae,22,0,annual-report-pdf
2023,36119,Westchester,hemolytic-uremic-syndrome,0,0,annual-report-pdf
2023,36119,Westchester,hepatitis-a,5,0,annual-report-pdf
2023,36119,Westchester,hepatitis-b-acute,0,0,annual-report-pdf
2023,36119,Westchester,hepatitis-b-chronic,301,0,annual-report-pdf
2023,36119,Westchester,hepatitis-c-acute,14,0,annual-report-pdf
2023,36119,Westchester,hepatitis-c-chronic,183,0,annual-report-pdf
2023,36119,Westchester,influenza,12038,0,annual-report-pdf
2023,36119,Westchester,legionellosis,26,0,annual-report-pdf
2023,36119,Westchester,listeriosis,8,0,annual-report-pdf
2023,36119,Westchester,lyme-disease,1318,0,annual-report-pdf
2023,36119,Westchester,malaria,16,0,annual-report-pdf
2023,36119,Westchester,meningitis-aseptic,21,0,annual-report-pdf
2023,36119,Westchester,meningitis-bacterial,5,0,annual-report-pdf
2023,36119,Westchester,meningococcal,2,0,annual-report-pdf
2023,36119,Westchester,mumps,1,0,annual-report-pdf
2023,36119,Westchester,neonatal-herpes,0,0,annual-report-pdf
2023,36119,Westchester,pertussis,5,0,annual-report-pdf
2023,36119,Westchester,q-fever,0,0,annual-report-pdf
2023,36119,Westchester,rocky-mountain-spotted-fever,4,0,annual-report-pdf
2023,36119,Westchester,salmonellosis,192,0,annual-report-pdf
2023,36119,Westchester,shigellosis,100,0,annual-report-pdf
2023,36119,Westchester,strep-a-invasive,37,0,annual-report-pdf
2023,36119,Westchester,strep-b-invasive,84,0,annual-report-pdf
2023,36119,Westchester,strep-pneumo-invasive,69,0,annual-report-pdf
2023,36119,Westchester,syphilis-early,165,0,annual-report-pdf
2023,36119,Westchester,syphilis-late,198,0,annual-report-pdf
2023,36119,Westchester,toxic-shock-syndrome,0,0,annual-report-pdf
2023,36119,Westchester,tuberculosis,35,0,annual-report-pdf
2023,36119,Westchester,tularemia,0,0,annual-report-pdf
2023,36119,Westchester,typhoid-fever,1,0,annual-report-pdf
2023,36119,Westchester,vibriosis,24,0,annual-report-pdf
2023,36119,Westchester,visa-staph,0,0,annual-report-pdf
2023,36119,Westchester,west-nile-fever,1,0,annual-report-pdf
2023,36119,Westchester,west-nile-virus,4,0,annual-report-pdf
2023,36119,Westchester,yersiniosis,110,0,annual-report-pdf
2023,36121,Wyoming,acute-flaccid-myelitis,0,0,annual-report-pdf
2023,36121,Wyoming,amebiasis,0,0,annual-report-pdf
2023,36121,Wyoming,anaplasmosis,0,0,annual-report-pdf
2023,36121,Wyoming,babesiosis,0,0,annual-report-pdf
2023,36121,Wyoming,blastomycosis,0,0,annual-report-pdf
2023,36121,Wyoming,campylobacteriosis,9,0,annual-report-pdf
2023,36121,Wyoming,candida-auris,0,0,annual-report-pdf
2023,36121,Wyoming,chikungunya,0,0,annual-report-pdf
2023,36121,Wyoming,chlamydia,52,0,annual-report-pdf
2023,36121,Wyoming,cryptosporidiosis,1,0,annual-report-pdf
2023,36121,Wyoming,cyclosporiasis,0,0,annual-report-pdf
2023,36121,Wyoming,dengue-fever,0,0,annual-report-pdf
2023,36121,Wyoming,e-coli-stec,2,0,annual-report-pdf
2023,36121,Wyoming,ehrlichiosis,0,0,annual-report-pdf
2023,36121,Wyoming,giardiasis,2,0,annual-report-pdf
2023,36121,Wyoming,gonorrhea,6,0,annual-report-pdf
2023,36121,Wyoming,haemophilus-influenzae,0,0,annual-report-pdf
2023,36121,Wyoming,hemolytic-uremic-syndrome,0,0,annual-report-pdf
2023,36121,Wyoming,hepatitis-a,0,0,annual-report-pdf
2023,36121,Wyoming,hepatitis-b-acute,0,0,annual-report-pdf
2023,36121,Wyoming,hepatitis-b-chronic,2,0,annual-report-pdf
2023,36121,Wyoming,hepatitis-c-acute,1,0,annual-report-pdf
2023,36121,Wyoming,hepatitis-c-chronic,4,0,annual-report-pdf
2023,36121,Wyoming,influenza,126,0,annual-report-pdf
2023,36121,Wyoming,legionellosis,3,0,annual-report-pdf
2023,36121,Wyoming,listeriosis,0,0,annual-report-pdf
2023,36121,Wyoming,lyme-disease,41,0,annual-report-pdf
2023,36121,Wyoming,malaria,0,0,annual-report-pdf
2023,36121,Wyoming,meningitis-aseptic,1,0,annual-report-pdf
2023,36121,Wyoming,meningitis-bacterial,0,0,annual-report-pdf
2023,36121,Wyoming,meningococcal,0,0,annual-report-pdf
2023,36121,Wyoming,mumps,0,0,annual-report-pdf
2023,36121,Wyoming,neonatal-herpes,0,0,annual-report-pdf
2023,36121,Wyoming,pertussis,0,0,annual-report-pdf
2023,36121,Wyoming,q-fever,0,0,annual-report-pdf
2023,36121,Wyoming,rocky-mountain-spotted-fever,0,0,annual-report-pdf
2023,36121,Wyoming,salmonellosis,2,0,annual-report-pdf
2023,36121,Wyoming,shigellosis,1,0,annual-report-pdf
2023,36121,Wyoming,strep-a-invasive,0,0,annual-report-pdf
2023,36121,Wyoming,strep-b-invasive,1,0,annual-report-pdf
2023,36121,Wyoming,strep-pneumo-invasive,2,0,annual-report-pdf
2023,36121,Wyoming,syphilis-early,0,0,annual-report-pdf
2023,36121,Wyoming,syphilis-late,2,0,annual-report-pdf
2023,36121,Wyoming,toxic-shock-syndrome,0,0,annual-report-pdf
2023,36121,Wyoming,tuberculosis,0,0,annual-report-pdf
2023,36121,Wyoming,tularemia,0,0,annual-report-pdf
2023,36121,Wyoming,typhoid-fever,0,0,annual-report-pdf
2023,36121,Wyoming,vibriosis,0,0,annual-report-pdf
2023,36121,Wyoming,visa-staph,0,0,annual-report-pdf
2023,36121,Wyoming,west-nile-fever,0,0,annual-report-pdf
2023,36121,Wyoming,west-nile-virus,0,0,annual-report-pdf
2023,36121,Wyoming,yersiniosis,1,0,annual-report-pdf
2023,36123,Yates,acute-flaccid-myelitis,0,0,annual-report-pdf
2023,36123,Yates,amebiasis,0,0,annual-report-pdf
2023,36123,Yates,anaplasmosis,0,0,annual-report-pdf
2023,36123,Yates,babesiosis,0,0,annual-report-pdf
2023,36123,Yates,blastomycosis,0,0,annual-report-pdf
2023,36123,Yates,campylobacteriosis,12,0,annual-report-pdf
2023,36123,Yates,candida-auris,0,0,annual-report-pdf
2023,36123,Yates,chikungunya,0,0,annual-report-pdf
2023,36123,Yates,chlamydia,36,0,annual-report-pdf
2023,36123,Yates,cryptosporidiosis,1,0,annual-report-pdf
2023,36123,Yates,cyclosporiasis,0,0,annual-report-pdf
2023,36123,Yates,dengue-fever,0,0,annual-report-pdf
2023,36123,Yates,e-coli-stec,6,0,annual-report-pdf
2023,36123,Yates,ehrlichiosis,1,0,annual-report-pdf
2023,36123,Yates,giardiasis,5,0,annual-report-pdf
2023,36123,Yates,gonorrhea,7,0,annual-report-pdf
2023,36123,Yates,haemophilus-influenzae,0,0,annual-report-pdf
2023,36123,Yates,hemolytic-uremic-syndrome,0,0,annual-report-pdf
2023,36123,Yates,hepatitis-a,0,0,annual-report-pdf
2023,36123,Yates,hepatitis-b-acute,0,0,annual-report-pdf
2023,36123,Yates,hepatitis-b-chronic,1,0,annual-report-pdf
2023,36123,Yates,hepatitis-c-acute,0,0,annual-report-pdf
2023,36123,Yates,hepatitis-c-chronic,2,0,annual-report-pdf
2023,36123,Yates,influenza,99,0,annual-report-pdf
2023,36123,Yates,legionellosis,2,0,annual-report-pdf
2023,36123,Yates,listeriosis,0,0,annual-report-pdf
2023,36123,Yates,lyme-disease,82,0,annual-report-pdf
2023,36123,Yates,malaria,0,0,annual-report-pdf
2023,36123,Yates,meningitis-aseptic,0,0,annual-report-pdf
2023,36123,Yates,meningitis-bacterial,0,0,annual-report-pdf
2023,36123,Yates,meningococcal,0,0,annual-report-pdf
2023,36123,Yates,mumps,0,0,annual-report-pdf
2023,36123,Yates,neonatal-herpes,0,0,annual-report-pdf
2023,36123,Yates,pertussis,1,0,annual-report-pdf
2023,36123,Yates,q-fever,0,0,annual-report-pdf
2023,36123,Yates,rocky-mountain-spotted-fever,0,0,annual-report-pdf
2023,36123,Yates,salmonellosis,2,0,annual-report-pdf
2023,36123,Yates,shigellosis,2,0,annual-report-pdf
2023,36123,Yates,strep-a-invasive,4,0,annual-report-pdf
2023,36123,Yates,strep-b-invasive,1,0,annual-report-pdf
2023,36123,Yates,strep-pneumo-invasive,4,0,annual-report-pdf
2023,36123,Yates,syphilis-early,2,0,annual-report-pdf
2023,36123,Yates,syphilis-late,0,0,annual-report-pdf
2023,36123,Yates,toxic-shock-syndrome,0,0,annual-report-pdf
2023,36123,Yates,tuberculosis,0,0,annual-report-pdf
2023,36123,Yates,tularemia,0,0,annual-report-pdf
2023,36123,Yates,typhoid-fever,0,0,annual-report-pdf
2023,36123,Yates,vibriosis,0,0,annual-report-pdf
2023,36123,Yates,visa-staph,0,0,annual-report-pdf
2023,36123,Yates,west-nile-fever,0,0,annual-report-pdf
2023,36123,Yates,west-nile-virus,0,0,annual-report-pdf
2023,36123,Yates,yersiniosis,1,0,annual-report-pdf
2022,36001,Albany,acute-flaccid-myelitis,0,0,annual-report-pdf
2022,36001,Albany,amebiasis,2,0,annual-report-pdf
2022,36001,Albany,anaplasmosis,61,0,annual-report-pdf
2022,36001,Albany,babesiosis,32,0,annual-report-pdf
2022,36001,Albany,blastomycosis,0,0,annual-report-pdf
2022,36001,Albany,campylobacteriosis,49,0,annual-report-pdf
2022,36001,Albany,candida-auris,0,0,annual-report-pdf
2022,36001,Albany,chikungunya,1,0,annual-report-pdf
2022,36001,Albany,chlamydia,1482,0,annual-report-pdf
2022,36001,Albany,cryptosporidiosis,18,0,annual-report-pdf
2022,36001,Albany,cyclosporiasis,2,0,annual-report-pdf
